Yr-rec,Yr-died,SP,TAG,x,y,E,N,FAM,SPECIES,Status 2020,DBH 2020,PM'20,Flag 2020,OBSERVATIONS 2020,DBH 2014,PM'14,FLAG'14,OBS'14,DBH 2009,PM'09,OBS'09
2009,,42,1765,2,20.1,127,20.1,EUPH,Margaritaria nobilis,A,16.5,1.3,,,16.4,1.3,,ID corrected by DNA barcoding in 2016!,16,,"annonac? ""no odor"""
2009,,42,1766,0.6,22.7,125.6,22.7,MORA,Pseudolmedia laevis,A,17.8,1.3,,,16.5,1.3,,,14.8,,
2009,,42,1767,3.4,23,128.4,23,AREC,Iriartea deltoidea,A,19.5,1.8,,,19.9,1.8,,,19,1.8,
2009,,42,1768,6.9,20.4,131.9,20.4,LECY,Eschweilera coriacea,A,28.2,1.3,,,27.5,1.3,,,26.5,,
2009,,42,1769,9.7,22.5,134.7,22.5,ICAC,Calatola venezuelana,A,16.6,1.7,,,14.9,1.7,,,14.6,,
2009,,42,1770,10,22.9,135,22.9,MYRI,Otoba parvifolia,A,37.2,1.3,,,36.9,1.3,,Muchas lianas en la copa,37,1.4,
2009,,42,1771,15.5,14.5,140.5,14.5,CLUS,Symphonia globulifera,A,45.8,1.3,,,44.9,1.3,,Medida sin lianas,44.5,,
2009,,42,1772,16.7,14.2,141.7,14.2,MORA,Clarisia biflora,A,16.5,1.3,,,14.7,1.3,,,13.7,,
2009,,42,1773,16.6,17,141.6,17,MYRI,Otoba parvifolia,A,47.8,1.3,,,45.4,1.3,,,44,,
2009,,42,1774,19.4,22.5,144.4,22.5,ELAE,"Sloanea ""pubescent""",A,13.5,1.3,,,11.7,1.3,,,10.4,,
2009,,42,1775,21,18.6,146,18.6,MORA,Pseudolmedia laevis,A,53.4,2,,,49,1.3,,,43.2,,
2009,2014,42,1776,17.5,12.6,143,13,AREC,Iriartea deltoidea,,,,,,,,MP,,25,2.2,estimado
2009,,42,1777,22.4,10,147.4,10,MYRI,Otoba parvifolia,A,38.9,1.5,,,37.1,1.5,,,33.7,,
2009,,42,1778,18.2,6.9,143.2,6.9,MELI,Trichilia solitudinis,A,22.2,1.3,,,21.7,1.3,,,21.6,,
2009,,42,1779,16.6,7.3,141.6,7.3,MALV,"Quararibea ""narrow oblong""",A,31.7,1.3,,,31.2,1.3,I,,30.6,,
2009,,42,1780,16.6,5.5,141.6,5.5,MYRI,Otoba parvifolia,A,27.3,1.3,,,25.3,1.3,,,21.5,,
2009,,42,1781,18.1,3.8,143.1,3.8,AREC,Iriartea deltoidea,A,16,1.3,,,15.4,1.3,,,15.4,,
2009,,42,1782,23.5,5.5,148.5,5.5,SAPO,"pouteria ""pseudo-torta""",A,NM,2.3,,,36.6,2.3,,Canal,33.8,2.3,acanalado
2009,,43,1783,10.9,2.8,160.9,2.8,EUPH,Sapium marmieri,A,17.8,1.3,,,15.4,1.3,,,13.8,,
2009,,43,1784,8.8,5.1,158.8,5.1,EUPH,Sapium marmieri,A,29.1,1.3,,,23.1,1.3,,,18.4,,
2009,,43,1785,12.8,6.8,162.8,6.8,LECY,Gustavia augusta,A,24.5,1.3,,,23.9,1.3,,,22.1,,
2009,2014,43,1786,12.4,7.9,162,8,CARI,Jacaratia digitata,,,,,,,,MU,,12.1,1.4,
2009,,43,1787,3,13.9,153,13.9,MORA,Sorocea pileata,A,52.1,1.4,,,47.5,1.7,,,42.9,1.7,
2009,2020,43,1788,1.3,14.3,151.3,14.3,CAPP,Capparis macrophylla,D,,,MD,,13.7,1.3,I,,13.7,,
2009,,43,1789,2.5,18.9,152.5,18.9,MORA,Pseudolmedia laevis,A,12.2,1.3,,,11.3,1.3,,,11.1,,
2009,,43,1790,0.3,24.8,150.3,24.8,ICAC,Calatola venezuelana,A,25,1.3,,,24.6,1.3,,,23.9,,
2009,2020,43,1791,5.9,24,155.9,24,MORA,Pseudolmedia laevis,D,,,MD,,11.3,1.3,,,10.7,,
2009,,43,1792,7.1,20.1,157.1,20.1,MORA,Pseudolmedia laevis,A,15.9,1.3,,,14.7,1.3,,,14.3,,
2009,2020,43,1793,9.1,17.1,159.1,17.1,ANNO,Unonopsis floribunda,D,,,MQP,,15.9,1.3,,,15.6,,
2009,,43,1794,7.5,15.5,157.5,15.5,ANNO,Trigynaea duckei,A,17.8,1.3,,,17.1,1.3,,,15.8,,
2009,2020,43,1795,9.9,22.5,159.9,22.5,AREC,Iriartea deltoidea,D,,,MD,,24.9,2.2,,,26,2,estimado
2009,2020,43,1796,11.6,21.1,161.6,21.1,ICAC,Calatola venezuelana,D,,,MQP,,17,1.3,,,16.6,,fruto
2009,,43,1797,14.2,16.8,164.2,16.8,MORA,Pseudolmedia laevis,A,13,1.3,,,12,1.3,,,11.9,,
2009,,43,1798,15.2,18.1,165.2,18.1,LAUR,Pleurothyrium krukovii,A,12.4,1.3,,,11.5,1.3,,,11.3,,
2009,,43,1799,17.3,19.9,167.3,19.9,ANNO,Trigynaea duckei,A,14,1.3,I,,13.4,1.3,,,11.8,1.5,
2009,,43,1800,16.3,14.4,166.3,14.4,ICAC,Calatola venezuelana,A,30.5,1.5,,,29.5,1.5,,,28.4,1.5,
2009,,43,1801,19.1,19.1,169.1,19.1,MYRI,Otoba parvifolia,A,51.1,1.3,,,48,1.3,,,45.2,,
2009,2014,43,1802,21.3,17.6,171,18,AREC,Iriartea deltoidea,,,,,,,,MP,,23.3,2,
2009,2014,43,1803,23.9,22.6,174,23,MELI,Trichilia solitudinis,,,,,,,,MP,,39.2,,
2009,,43,1804,23.5,14.7,173.5,14.7,ICAC,Calatola venezuelana,A,17.4,1.3,,,17.2,1.3,,,17,,
2009,,43,1805,20.7,13.8,170.7,13.8,FABA,Andira inermis,A,11.5,1.3,,,10.5,1.3,,originally misidentified as Tapura juruana,10.5,,
2009,,43,1806,23.6,10,173.6,10,ICAC,Calatola venezuelana,A,32.2,1.3,,,30.7,1.3,,Canal,29.3,,acanalado
2009,,43,1807,23.2,7.4,173.2,7.4,LECY,Gustavia augusta,A,20,1.3,,,18.2,1.3,,,17.3,,
2009,,43,1808,17.8,4.7,167.8,4.7,MORA,Poulsenia armata,A,16.5,1.3,,,12,1.3,,,10.3,,
2009,,44,1809,0.1,1.1,175.1,1.1,LAUR,Pleurothyrium krukovii,A,13.1,1.3,,,12.3,1.3,I,,12.2,,
2009,,44,1810,9,0.7,184,0.7,ICAC,Calatola venezuelana,A,17.1,1.3,,,16.7,1.3,,,16.2,,
2009,,44,1811,7.9,2.2,182.9,2.2,ANNO,Trigynaea duckei,A,14.8,1.3,,,13.1,1.3,,,12.1,,
2009,,44,1812,14.9,1,189.9,1,MALV,Pseudobombax septenatum,A,33.5,1.3,,,32.4,1.3,,,32.3,,
2009,,44,1813,4,7.8,179,7.8,AREC,Iriartea deltoidea,A,26,1.9,,,24.3,1.9,,,24.3,1.9,
2009,,44,1814,0.2,10.2,175.2,10.2,ICAC,Calatola venezuelana,A,26.7,1.3,,,24.2,1.3,,,22.5,,
2009,2020,44,1815,5.8,11.3,180.8,11.3,ICAC,Calatola venezuelana,D,,,ME,,30.2,1.7,,Cambio x q afecta la medida las aletas,31.5,,
2009,,44,1816,8.4,8.2,183.4,8.2,ICAC,Calatola venezuelana,A,28.3,1.3,,,25.3,1.3,,,23.5,,
2009,2014,44,1817,9.6,9.9,185,10,LECY,Eschweilera coriacea,,,,,,,,MP,,21.4,,
2009,2020,44,1818,17.3,10.7,192.3,10.7,MORA,Ficus cf killipi,D,,,MEU,,78,5,,"Aletas, estimado",78,5,"Aletas, estimado"
2009,,44,1819,17.2,3.8,192.2,3.8,CANN,Celtis schippii,A,16.8,1.3,,,13.6,1.3,,,13.2,,
2009,,44,1820,17,2.7,192,2.7,MYRI,Otoba parvifolia,A,41.8,1.3,,,40.8,1.3,,Medido sin lianas ,41.1,,
2009,2020,44,1821,17.3,0.2,192.3,0.2,AREC,Iriartea deltoidea,D,,,MQP,,23.7,2,,,23.5,2,
2009,,44,1822,21.9,1.9,196.9,1.9,MYRI,Otoba parvifolia,A,27.7,1.3,,,25.9,1.3,,,25.7,,
2009,,44,1823,21.5,4.5,196.5,4.5,MALV,Apeiba aspera,A,25.3,1.3,,,18.6,1.3,,,17.6,,
2009,2020,44,1824,18.4,7.5,193.4,7.5,ICAC,Calatola venezuelana,D,,,MD,,14.5,1.3,,,13.4,,
2009,2020,44,1825,23.1,7.7,198.1,7.7,MYRI,Otoba parvifolia,D,,,ME,,25,1.3,,,24.5,,
2009,,44,1826,20.5,10,195.5,10,LECY,Eschweilera coriacea,A,17.6,1.3,,,17,1.3,,,16.8,,
2009,2014,44,1827,18.6,12.5,194,13,MALV,Pseudobombax septenatum,,,,,,,,MU,,18.2,,
2009,2020,44,1828,22.4,23.1,197.4,23.1,ICAC,Calatola venezuelana,D,,,MD,,15.4,1.3,,,15.2,,
2009,2020,44,1829,14.1,23.4,189.1,23.4,BURS,Tetragastris altissima,D,,,MD,,12.8,1.3,IQRB,,12,,
2009,,44,1830,12.3,20,187.3,20,ICAC,Calatola venezuelana,A,21.9,1.3,,,20.1,1.3,,,19.8,,
2009,,44,1831,9.4,21.2,184.4,21.2,MELI,Trichilia solitudinis,A,20.8,1.3,,,19.8,1.3,,,17.8,,
2009,,44,1832,10.1,23.4,185.1,23.4,ICAC,Calatola venezuelana,A,15.4,1.3,,,15.1,1.3,I,,15.1,,
2009,,44,1833,8.5,23.8,183.5,23.8,MYRI,Virola surinamensis,A,22.4,1.3,,,19.9,1.3,,,19.7,,
2009,2020,44,1834,2.2,19.1,177.2,19.1,ANNO,Trigynaea duckei,D,,,ME,,19.3,1.3,I,,18.8,1.5,inclinado
2009,2020,44,1835,8.8,18.2,183.8,18.2,MYRI,Otoba parvifolia,D,,,,,66.1,1.9,,,65.5,1.9,
2009,2020,44,1836,10.7,14,185.7,14,ICAC,Calatola venezuelana,D,,,ME,,15,1.3,I,,14.6,,
2009,,44,1837,8.8,13.8,183.8,13.8,ICAC,Calatola venezuelana,A,22,1.3,,,19,1.3,,,18.8,,
2009,,45,1838,1.7,3.5,176.7,28.5,LECY,Eschweilera coriacea,A,NM,6,,Aletas altas,75,6,,,75,6,"lecyth ""squat leaves"""
2009,,45,1839,4.6,0.7,179.6,25.7,MONI,Siparuna decipiens,A,13.5,1.3,,,11.5,1.3,,,11.1,,
2009,,45,1840,7.6,0.9,182.6,25.9,MORA,Clarisia biflora,A,34,1.3,,,29,1.3,,,26.7,,
2009,,45,1841,0.7,6.3,175.7,31.3,AREC,Iriartea deltoidea,A,NM,1.9,,Zancos altos,26,1.9,,,25.8,2.1,
2009,,45,1842,6.8,9.3,181.8,34.3,SAPO,"pouteria ""inter2ndries""",A,21.9,1.3,,,18.1,1.3,,,17.6,,
2009,,45,1843,7.5,5.9,182.5,30.9,MYRI,Otoba parvifolia,A,15.5,1.3,,,13.6,1.3,,,13.4,,
2009,,45,1844,9.8,2.9,184.8,27.9,MELI,"trichilia ""ternate cluster""",A,18.5,1.3,,,15.8,1.3,,,15.4,,
2009,,45,1845,13.5,3.1,188.5,28.1,AREC,Iriartea deltoidea,A,20,1.3,,,14,1.3,,,12.4,,
2009,2020,45,1846,14.9,3.5,189.9,28.5,MORA,Poulsenia armata,D,,,MQP,,13.6,1.3,,,12.6,,
2009,,45,1847,12.2,8.4,187.2,33.4,MELI,Trichilia solitudinis,A,18.2,1.3,,,16.8,1.3,,,16.5,,
2009,2014,45,1848,10.3,10.5,185,36,ANNO,Ruizodendron ovale ,,,,,,,,MQP,,35.2,,
2009,,45,1849,12.6,13.1,187.6,38.1,ICAC,Calatola venezuelana,A,23,1.3,,,21.3,1.3,,,21.2,,
2009,,45,1850,17.6,10,192.6,35,ICAC,Calatola venezuelana,A,30.8,1.3,,,26.9,1.3,,,25.7,,
2009,2020,45,1851,19.9,5.9,194.9,30.9,AREC,Iriartea deltoidea,D,,,MQP,,20.3,1.3,,,20.2,,
2009,2020,45,1852,18.6,3.4,193.6,28.4,URTI,Pourouma cuspidata,D,,,MQP,,33.8,1.3,,,32.6,,
2009,,45,1853,24.6,9.9,199.6,34.9,EUPH,Sapium marmieri,A,58.7,1.3,,,49.2,1.3,,,43.4,,
2009,,45,1854,22.4,11,197.4,36,MORA,Pseudolmedia laevis,A,16,1.3,,,13.6,1.3,,,13,,
2009,,45,1855,19.5,13,194.5,38,ICAC,Calatola venezuelana,A,16,1.3,,,16.2,1.3,I,,15.1,,
2009,,45,1856,18.6,14,193.6,39,ANAC,Spondias mombin,A,76,2,,,75,2,,,74.5,2,
2009,,45,1858,19.7,14.3,194.7,39.3,AREC,Iriartea deltoidea,A,NM,2,I,Zancos altos,26.5,2,,,26.5,2,
2009,,45,1859,23,15.6,198,40.6,MALV,Apeiba aspera,A,56.6,1.3,,,42.7,1.3,,,35.2,,
2009,2020,45,1860,22.8,21.4,197.8,46.4,ANNO,"laurac ""duguetia large broad""",D,,,MQP,,11,1.3,,,11,,
2009,,45,1861,19.1,23.7,194.1,48.7,MALV,Theobroma cacao,A,14.5,1.3,,,13.9,1.3,,,13.9,,
2009,,45,1862,19.1,21.9,194.1,46.9,EUPH,Nealchornea yapurensis,A,18.6,1.3,,,16.9,1.3,,,16.1,,
2009,,45,1863,19.5,18.9,194.5,43.9,MALV,Theobroma speciosa,A,15.8,1.3,,,14.8,1.3,,,14.5,,
2009,2020,45,1864,17.4,16.7,192.4,41.7,MYRI,Otoba parvifolia,D,,,MUE ,,32.2,1.3,,,30.5,,
2009,,45,1865,18,21.3,193,46.3,ICAC,Calatola venezuelana,A,18.3,1.3,,,17.4,1.3,,,17,,
2009,,45,1866,15,18.4,190,43.4,MALV,Apeiba aspera,A,13.6,1.3,,,12.3,1.3,,,12.1,,
2009,,45,1867,11.5,20.5,186.5,45.5,ANNO,"guatteria ""wider oblanceolate faint venation""",A,21.6,1.3,,,25,1.3,,,20.3,,
2009,2020,45,1868,10.4,21.5,185.4,46.5,URTI,Pourouma cuspidata,D,,,MQP,,31.4,1.3,,,29.4,,
2009,,45,1869,8.2,22.9,183.2,47.9,SALI,Lunania parviflora,A,23,1.3,,,12.3,1.3,,,12,,
2009,,45,1870,4.1,13.8,179.1,38.8,ICAC,Calatola venezuelana,A,18.7,1.3,,,16.8,1.3,,,15,,
2009,,45,1871,1.2,15.1,176.2,40.1,LECY,Eschweilera coriacea,A,NM,5,,Aletas altas ,75,5,,,75,5,"lecyth ""squat leaves"""
2009,,46,1872,3,1.1,178,51.1,MORA,Pseudolmedia laevis,A,36.7,1.3,,,32.7,1.3,,,30.2,,
2009,,46,1873,4.3,1.3,179.3,51.3,MYRI,Otoba parvifolia,A,14.5,1.3,,,12.3,1.3,,,11.1,,
2009,,46,1874,5.6,1.3,180.6,51.3,EUPH,Richeria grandis cf.,A,13.9,1.3,,,12.9,1.3,,,12.8,,
2009,,46,1875,0.4,3.3,175.4,53.3,QUII,Quiina peruviana,A,14.8,1.3,,,13.1,1.3,,,12,,
2009,,46,1876,2.3,5.6,177.3,55.6,MORA,"bombac ""buttresses""",A,17.2,1.3,"Q, RB",Sin copa,15.9,1.3,,,14.7,,"low buttresses!, lots of leaves "
2009,,46,1877,5.4,6.8,180.4,56.8,BORA,Cordia nodosa,A,11.05,1.3,I,,10.6,1.3,,,10.5,,
2009,,46,1878,8.5,4.1,183.5,54.1,ROSA,Prunus sp,A,15.5,1.3,,,14.9,1.3,,,14.8,,
2009,,46,1879,11.3,0.8,186.3,50.8,ANNO,Oxandra cf polyantha,A,19,1.3,,,16.9,1.3,,"ex annonac ""small linear""",16.6,,
2009,2020,46,1880,0.3,11.5,175.3,61.5,LAUR,Pleurothyrium krukovii,D,,,MD,,10.6,1.3,,,10.5,,
2009,,46,1881,3.8,14.1,178.8,64.1,MALV,Apeiba aspera,A,26.3,1.3,,,22.9,1.3,,,22.7,,
2009,2020,46,1882,2.9,16.4,177.9,66.4,ICAC,Calatola venezuelana,D,,,MD,,13.9,1.3,,,11.8,,
2009,,46,1883,5.8,17.5,180.8,67.5,MELI,Guarea macrophylla,A,17.9,1.3,,,15.9,1.3,,,15.6,,inclinado
2009,2020,46,1884,5,13,180,63,FABA,Inga ruiziana ,D,,,MQP,,17.5,1.3,I,,15.8,,
2009,2020,46,1885,6.8,13.7,181.8,63.7,MORA,Pseudolmedia laevis,D,,,"ME, Apl",,19.4,1.3,,,17,,
2009,2014,46,1886,11.1,13.7,186,64,SALI,Lunania parviflora,,,,,,,,MP,,11.8,2.4,
2009,2014,46,1887,15.1,10.4,190,60,ANAC,Tapirira guianensis,,,,,,,,MU,,60,3,"crown broken, eq 881 "
2009,2020,46,1888,14.2,10,189.2,60,ICAC,Calatola venezuelana,D,,,"ME, Apl",,11.1,1.7,I,Cambio de pom por problemas al punto de medida,11.8,,
2009,2020,46,1889,14.1,7.7,189.1,57.7,MORA,Sorocea pileata,D,,,MPQ,,60.1,1.8,I,,59.9,1.8,Tallo irregular y acanalado
2009,,46,1890,15.6,4.6,190.6,54.6,ICAC,Calatola venezuelana,A,18.7,1.3,,,17.3,1.3,I,,16.3,,
2009,,46,1891,18.5,0.3,193.5,50.3,ANNO,Rollinia pittieri,A,36.2,1.3,,,30,1.3,,,25.2,,
2009,,46,1892,21.8,1.9,196.8,51.9,ICAC,Calatola venezuelana,A,17.7,1.3,,,17.1,1.3,,,16.9,,
2009,,46,1893,23.9,2.7,198.9,52.7,ELAE,Sloanea sinemariense,A,17.8,1.5,,,16.2,1.5,,,15.4,2,
2009,,46,1894,23.7,6.1,198.7,56.1,MORA,Pseudolmedia laevis,A,15.5,1.3,,,13.4,1.3,,,12.7,1.3,
2009,2014,46,1895,22.4,7.1,197,57,AREC,Iriartea deltoidea,,,,,,,,MP,,28,2.2,estimado
2009,,46,1896,20.5,6.6,195.5,56.6,FABA,Swartzia arborescens,A,26,1.3,,,20.2,1.3,,why pink font?,17.2,,
2009,,46,1897,19.2,13.2,194.2,63.2,MYRI,Otoba parvifolia,A,47.8,1.6,,,44.4,1.6,,,43,1.6,
2009,2020,46,1898,16.9,14.6,191.9,64.6,URTI,Pourouma cuspidata,D,,,MUE,,29.2,1.3,,,26.9,,
2009,,46,1899,21.7,14.7,196.7,64.7,ANNO,Unonopsis floribunda,A,19.7,1.3,I,,19.4,1.3,,,19,,
2009,,46,1900,23.8,19.8,198.8,69.8,LECY,Eschweilera coriacea,A,30.4,1.9,,,27.2,1.9,,,25,1.9,"lecyth ""squat leaves"""
2009,,46,1901,23.4,20,198.4,70,FABA,Pterocarpus rohrii,A,37,1.7,,,32.8,1.7,,,29.3,1.7,
2009,,46,1902,24.7,19.4,199.7,69.4,MALP,Byrsonima arthropoda,A,14,1.3,,,11.8,1.3,,,10.5,,
2009,,46,1903,23.2,22.7,198.2,72.7,MALV,chorisia insignis cf,A,NM,3,Aletas altas ,,70.5,3,,Medido ,62,3,estimado
2009,,46,1904,23.7,22.7,198.7,72.7,BURS,Tetragastris altissima,A,33.7,2.2,,,28.9,2.2,,,26.2,2.2,
2009,,46,1905,22.7,22.5,197.7,72.5,ICAC,Calatola venezuelana,A,15.9,1.3,,,14.1,1.3,,,13.9,,
2009,,46,1906,21.1,20.2,196.1,70.2,OLAC,Minquartia guianensis,A,15,1.3,,,13.1,1.3,,,11.8,,
2009,,46,1907,18.2,21.9,193.2,71.9,MALV,Apeiba aspera,A,32.9,2.5,Hu,PM 1.9,34.2,2.5,,Canal,31.9,2.5,irregular
2009,,46,1908,10.1,21.2,185.1,71.2,CAPP,Capparis macrophylla,A,11.9,1.3,,,11.5,1.3,,,11.2,,
2009,,46,1909,7.3,23.4,182.3,73.4,NYCT,"neea ""oblanceolate""",A,50,1.3,,,45.2,1.3,,,43.5,,
2009,2020,46,1910,3,22.1,178,72.1,ICAC,Calatola venezuelana,D,,,MD,,14.7,1.3,,,12.5,,
2009,,47,1911,3.6,1.7,178.6,76.7,AREC,Iriartea deltoidea,A,NM,1.8,,Zancos altos,27.5,1.8,,,27.2,1.8,
2009,,47,1912,3.9,2,178.9,77,MORA,Poulsenia armata,A,28.6,1.3,,,25,1.3,,,17.2,,
2009,,47,1913,9.4,0.5,184.4,75.5,ANNO,Porcelia nitidifolia,A,40.9,1.3,,,37.4,1.3,,flowering ,30.6,,
2009,,47,1914,12.9,3.3,187.9,78.3,NYCT,"neea ""strong veins long petioles""",A,12.3,1.3,Rb,,12,1.3,RB,RB=1.5m,11.5,,
2009,2014,47,1915,0.9,8.8,176,84,ARAL,Dendropanax arboreum,,,,,,,,MP,,23.7,,
2009,2014,47,1916,8,11.9,183,87,LAUR,Pleurothyrium krukovii,,,,,,,,MD,,12.6,,
2009,2020,47,1917,8.6,12,183.6,87,CANN,Celtis iguanea,D,,,ME,,12,1.6,,,10.8,,
2009,,47,1918,9.3,13.4,184.3,88.4,FABA,Lonchocarpus sp,A,69.5,1.3,,,55.6,1.3,,,45.7,,
2009,,47,1919,9.7,15,184.7,90,AREC,Iriartea deltoidea,A,22.2,1.8,,,21.7,1.8,,,22.2,,
2009,,47,1920,13.5,8.8,188.5,83.8,MELI,Trichilia elegans,A,20.45,1,,,19.6,1,I,,19.2,1.5,
2009,,47,1921,19.3,1,194.3,76,FABA,"inga ""6 pairs wingless pubescent""",A,20.4,1,,,15.1,1,,,12.2,,
2009,,47,1922,19.5,5.5,194.5,80.5,RUBI,"rubiac ""zanthoxylum bark, arcuate venation""",A,16.4,1.3,,,14.8,1.3,,,13.9,,lance shaped terminal stipule
2009,,47,1923,21.2,6.5,196.2,81.5,AREC,Attalea cephalotes,A,58.3,1.3,,,55,1.3,,medida con peciolo,4,,
2009,,47,1924,21.8,14.8,196.8,89.8,ELAE,Sloanea sinemariense,A,26.3,1.3,,,22.9,1.3,,,22.3,,
2009,,47,1925,22.6,15.8,197.6,90.8,MORA,Poulsenia armata,A,22.8,1.3,,,15.6,1.3,,,12.3,,
2009,2014,47,1926,18.2,16.1,193,91,URTI,Pourouma cuspidata,,,,,,,,ME,,22.6,,
2009,2014,47,1927,17.3,18.5,192,94,NYCT,"neea/guapira ""succulent faint venation""",,,,,,,,ME,,14.7,,
2009,,47,1928,17.9,24.7,192.9,99.7,MORA,Perebea tessmannii,A,21.5,1.5,,,17.2,1.5,,,15.2,1.5,
2009,2020,47,1929,15.2,22.3,190.2,97.3,MORA,batocarpus sp,D,,,MD,,13.5,1.3,Q,Q=4m; sin hojas,12.7,,bright red very flaky bark
2009,2020,47,1930,14.5,19.2,189.5,94.2,URTI,Pourouma cuspidata,D,,,MD,,20.7,1.3,I,,17,,inclinado
2009,,47,1931,8.5,22.9,183.5,97.9,FABA,Swartzia arborescens,A,16.3,1.3,,,16,1.3,,,15.8,,
2009,,47,1932,6.2,23.9,181.2,98.9,EUPH,Sapium marmieri,A,63.4,1.3,,,62.8,1.3,,,62,,
2009,,47,1933,2,19.2,177,94.2,AREC,Iriartea deltoidea,A,26,1.3,,,24.3,1.3,,,20.2,,
2009,,48,1934,2.8,1,177.8,101,MORA,Pseudolmedia laevis,A,29.2,1.3,,,23.6,1.3,,,21.7,,
2009,,48,1935,4.5,5.2,179.5,105.2,ICAC,Calatola venezuelana,A,14.4,1.3,,,12.9,1.3,,,12.3,,
2009,,48,1936,4.4,8.6,179.4,108.6,NYCT,"neea/guapira ""succulent faint venation""",A,18,1.3,,,14.9,1.3,,,13.6,,
2009,,48,1937,2.3,11,177.3,111,MALV,Theobroma cacao,A,15.8,1.3,,,13.6,1.3,,,12.8,,
2009,,48,1938,7,11.5,182,111.5,LECY,Eschweilera cf andina,A,24.2,1.3,,,23.3,1.3,,,23,,
2009,2020,48,1939,10.4,8.6,185.4,108.6,FABA,"inga ""3 pairs triangle wings""",D,,,ME,,37.7,1.3,,,36.8,,
2009,,48,1940,11.4,9.9,186.4,109.9,MALV,Pseudobombax septenatum,A,12.7,1.3,,,11.5,1.3,,,11.3,,unbuttressed trunk  
2009,,48,1941,13.5,8,188.5,108,EUPH,Nealchornea yapurensis,A,14.2,1.3,,,13.5,1.3,,,11.8,,
2009,,48,1942,13.7,5.8,188.7,105.8,MELI,Cabralea canjerana,A,17.2,1.3,,,17,1.3,I,,17.1,,inclinado
2009,,48,1943,16.9,6.2,191.9,106.2,AREC,Iriartea deltoidea,A,27.2,1.3,,,27,1.3,,,26.8,,
2009,2014,48,1944,16.8,3.6,192,104,MYRI,Otoba parvifolia,,,,,,,,MD,,38,,
2009,,48,1945,17.4,3,192.4,103,AREC,Iriartea deltoidea,A,25,1.3,,,25.2,1.3,,,24.9,,
2009,,48,1946,19.5,4.2,194.5,104.2,AREC,Iriartea deltoidea,A,19.5,1.3,,,16.2,1.3,,,13.3,,
2009,,48,1947,23.6,3.5,198.6,103.5,MALV,Apeiba aspera,A,23.8,1.3,,,22.6,1.3,,,22.2,,
2009,2020,48,1948,25,6.6,200,106.6,FABA,"inga ""4-5 pairs narrow wings""",D,,,ME,,31.6,1.3,,,29.4,,
2009,,48,1949,24.5,12.5,199.5,112.5,AREC,Iriartea deltoidea,A,27.4,1.6,,,27,1.6,,,26.9,1.6,
2009,,48,1950,20.8,13.8,195.8,113.8,MYRI,Otoba parvifolia,A,22.5,1.5,,,20.1,1.5,,,16.6,1.5,
2009,2020,48,1951,16.5,13.6,191.5,113.6,ANNO,Unonopsis floribunda,D,,,ME,,15.5,2,I,,15,2,inclinado
2009,,48,1952,17.8,17.7,192.8,117.7,AREC,Iriartea deltoidea,A,22.9,1.6,,,22,1.8,,,21.9,1.8,
2009,,48,1953,17.8,18.5,192.8,118.5,MALV,Matisia cordata,A,47,1.9,,,46,1.9,,,45.5,,
2009,,48,1954,20.2,20.1,195.2,120.1,MORA,Perebea tessmannii,A,29.2,1.3,,,27.3,1.3,,,25.3,,
2009,,48,1955,21.9,19.4,196.9,119.4,APOC,Himatanthus sucuuba,A,23.2,1.3,,,19.4,1.3,,,17.6,,
2009,2014,48,1956,24.5,19.5,199,120,SALI,Lunania parviflora,,,,,,,,MQP,,12.1,,
2009,2020,48,1957,22.6,25,197.6,125,LAUR,Nectandra pulverulenta,D,,,MD,,24,0.8,"Q,RB",medida incluye hueco/quebrado,18,0.8,copa rota
2009,,48,1958,18.9,22.2,193.9,122.2,MALV,Pseudobombax septenatum,A,39.2,1.3,,incluida liana de 3cm,33.8,1.3,,,29.4,,
2009,,48,1959,11.9,22.9,186.9,122.9,EUPH,Sapium marmieri,A,56.8,1.3,,,50.2,1.3,,,49.3,,
2009,,48,1960,9.3,23.2,184.3,123.2,MELI,Guarea macrophylla,A,12.2,1.3,,,11.9,1.3,,,11.6,,
2009,,48,1961,8.1,24.1,183.1,124.1,LAUR,"laurac ""strong pleasant odor""",A,15.4,1.3,,,13.9,1.3,,,12.3,,
2009,,48,1962,7.8,21.8,182.8,121.8,MALV,Quararibea wittii,A,15.2,1.3,,,13.5,1.3,,,12.6,,
2009,,48,1963,4.7,21.8,179.7,121.8,MELI,Guarea macrophylla,A,20.1,1.3,,,19.3,1.3,,,18.7,,
2009,2014,48,1964,1.5,21.9,177,122,MALV,Apeiba tibourbou,,,,,,,,MQP,,17.5,,
2009,,48,1965,2.2,15.9,177.2,115.9,MYRI,Otoba parvifolia,A,16.8,1.3,,,15.2,1.3,,,13.9,,
2009,2020,48,1966,0.4,14.5,175.4,114.5,MALV,Apeiba aspera,D,,,ME,,13.2,1.3,,,12.2,,
2009,,49,1967,2.9,2.9,177.9,127.9,SAPO,"pouteria ""pseudo-torta""",A,NM,2.5,,Aletas altas ,60,2.5,,Estimado,60,2.5,
2009,2020,49,1968,1.1,8.8,176.1,133.8,MELA,miconia sp2,D,,,MP,,10.2,1.3,,,9.3,,
2009,,49,1969,0.2,12.6,175.2,137.6,MYRI,Otoba parvifolia,A,12.5,1.3,,,12.7,1.3,,,12.3,,
